campaign_name,date,country,impressions,clicks,spend,purchases,revenue,CTR,CPC,CPM,ROI
growify | tof | traffic-lpv | uae,2026-08-03 00:00:00,united arab emirates,126.0,11.0,24.97,0.0,0.0,0.0873015873015873,2.27,198.17460317460316,-1.0
unknown_campaign,2026-12-02 00:00:00,canada,200.0,8.0,126.32,0.0,0.0,0.04,15.79,631.5999999999999,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-05-01 00:00:00,canada,103.0,1.0,56.78,0.0,0.0,0.009708737864077669,56.78,551.2621359223301,-1.0
growify | tof | conversion | us,2026-08-01 00:00:00,united states,2102.0,145.0,3480.15,4.0,-530000.0,0.06898192197906755,24.001034482758623,1655.6374881065651,-153.29228625202936
growify | 23rd sept | tof | abo | sales,2026-10-02 00:00:00,india,878.0,39.0,977.03,0.0,15340.0,0.04441913439635535,25.05205128205128,1112.7904328018224,14.700643787805902
growify | tof | conversion | uae,2026-01-02 00:00:00,united arab emirates,29.0,300.0,29.15,0.0,0.0,10.344827586206897,0.09716666666666667,1005.1724137931033,-1.0
unknown_campaign,2026-06-01 00:00:00,united states,0.0,100.0,22.83,0.0,0.0,0.0,0.22829999999999998,0.0,-1.0
growify | tof | conversion | us,2026-01-03 00:00:00,united states,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | tof | conversion | uae,2026-03-03 00:00:00,united arab emirates,1635.0,57.0,0.0,0.0,0.0,0.03486238532110092,0.0,0.0,0.0
unknown_campaign,2026-10-03 00:00:00,united states,4060.0,0.0,42.03,0.0,0.0,0.0,0.0,10.352216748768473,-1.0
unknown_campaign,2026-06-03 00:00:00,india,8548.0,395.0,5102.89,0.0,0.0,0.046209639681796914,12.918708860759494,596.9688816097332,-1.0
unknown_campaign,2026-10-02 00:00:00,united states,72790.0,27.0,616.35,0.0,0.0,0.00037093007281219947,22.82777777777778,8.467509273251821,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-12-01 00:00:00,united kingdom,207.0,15.0,190.38,0.0,0.0,0.07246376811594203,12.692,919.7101449275362,-1.0
growify | tof | traffic-lpv | uae,2026-07-02 00:00:00,saudi arabia,-1907.0,84.0,362.18,0.0,0.0,-0.04404824331410592,4.3116666666666665,0.0,-1.0
unknown_campaign,2026-10-01 00:00:00,unknown_country,85550.0,22.0,413.99,0.0,0.0,0.0002571595558153127,18.81772727272727,4.839158386908241,-1.0
growify | 2nd december | abo | sale,2026-04-02 00:00:00,india,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | tof | conversion | india,2026-07-03 00:00:00,india,25676.0,509.0,1250.93,0.0,0.0,0.019823960118398504,2.45762278978389,48.71981617074311,-1.0
growify | tof | conversion | us+can,2026-06-03 00:00:00,canada,1252.0,73.0,1874.46,0.0,0.0,0.05830670926517572,25.677534246575345,1497.1725239616612,-1.0
growify | tof | conversion | us,2026-12-02 00:00:00,united states,903.0,69.0,1477.29,0.0,0.0,0.07641196013289037,21.41,1635.9800664451827,-1.0
growify | tof | conversion | india,2026-01-02 00:00:00,india,4677.0,187.0,5614.85,1.0,16150.0,0.03998289501817404,30.025935828877007,1200.52384006842,1.8763012368985812
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-02-02 00:00:00,united kingdom,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | tof | traffic-thruplay | india,2026-11-02 00:00:00,india,3.0,0.0,4.53,0.0,0.0,0.0,0.0,1510.0,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-04-01 00:00:00,canada,331.0,22.0,0.0,0.0,0.0,0.06646525679758308,0.0,0.0,0.0
growify | tof | traffic-lpv | uae,2026-07-02 00:00:00,united arab emirates,39.0,3.0,11.59,0.0,0.0,0.07692307692307693,3.8633333333333333,297.1794871794872,-1.0
growify | tof | conversion | uae,2026-02-01 00:00:00,united arab emirates,648.0,-14.0,467.74,0.0,0.0,-0.021604938271604937,0.0,721.820987654321,-1.0
growify | 4th october | tof | india | sales,2026-06-02 00:00:00,nan,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | tof | conversion | us,2026-05-03 00:00:00,united states,685.0,4400.0,1332.43,0.0,0.0,6.423357664233577,0.302825,1945.153284671533,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-06-01 00:00:00,united states,31.0,3.0,18200.03,0.0,0.0,0.0967741935483871,6066.676666666666,587097.7419354838,-1.0
growify | 24th jan 26 | tof | sales | india,2026-02-02 00:00:00,india,135.0,400.0,222.46,0.0,0.0,2.962962962962963,0.55615,1647.851851851852,-1.0
growify | retarget | conversion | india,2026-03-01 00:00:00,india,136242.0,3768.0,1785.48,2.0,220000.0,0.02765666974941648,0.47385350318471336,13.105209847183687,122.21616596097407
unknown_campaign,2026-08-01 00:00:00,united kingdom,26970.0,18.0,26050.52,0.0,0.0,0.0006674082313681868,1447.2511111111112,965.9073044123099,-1.0
growify | tof | conversion | india,2026-11-01 00:00:00,india,3142.0,50.0,20838.0,0.0,0.0,0.015913430935709738,416.76,6632.0814767663915,-1.0
growify | retarget | messaging | us+can,2026-03-02 00:00:00,united states,17255.0,9.0,168.98,0.0,0.0,0.0005215879455230368,18.775555555555556,9.793103448275861,-1.0
unknown_campaign,2026-10-02 00:00:00,canada,432.0,28.0,359.02,0.0,0.0,0.06481481481481481,12.822142857142856,831.0648148148148,-1.0
growify | tof | conversion | uae,2026-03-02 00:00:00,qatar,6.0,0.0,102.68,0.0,0.0,0.0,0.0,17113.333333333332,-1.0
growify | tof | conversion | india,2026-04-01 00:00:00,india,17820.0,211.0,263.089999,0.0,0.0,0.011840628507295173,1.2468720331753553,14.763748540965207,-1.0
growify | tof | conversion | us+can,2026-07-03 00:00:00,canada,464.0,25.0,665.0,0.0,0.0,0.05387931034482758,26.6,1433.1896551724137,-1.0
growify | tof | conversion | us,2026-12-01 00:00:00,unknown_country,659.0,0.0,1077.65,0.0,0.0,0.0,0.0,1635.280728376328,-1.0
growify | tof | conversion | india,2026-12-03 00:00:00,india,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | 3rd feb | tof | cpr | sales | new cohorts,2026-10-02 00:00:00,unknown_country,7.0,0.0,2.95,0.0,0.0,0.0,0.0,421.42857142857144,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-04-01 00:00:00,united kingdom,274.0,11.0,0.0,0.0,0.0,0.040145985401459854,0.0,0.0,0.0
growify | tof | conversion | can,2026-08-03 00:00:00,canada,3320.0,241.0,3212.54,0.0,0.0,0.07259036144578314,13.330041493775934,967.6325301204819,-1.0
growify | bof | conversion | india,2026-12-03 00:00:00,india,-5323.0,-257.0,-6577.17,-2.0,14120.0,0.0482810445237648,0.0,0.0,0.0
growify | tof | conversion | uae,2026-11-01 00:00:00,united kingdom,112085.0,0.0,725.76,0.0,0.0,0.0,0.0,6.475085872329036,-1.0
growify | 3rd feb | tof | cpr | sales | new cohorts,2026-09-02 00:00:00,india,52.0,0.0,23.66,0.0,0.0,0.0,0.0,455.0,-1.0
growify | tof | conversion | india,2026-01-03 00:00:00,india,65.0,600.0,133.949999,0.0,0.0,9.23076923076923,0.2232499983333333,2060.769215384615,-1.0
growify | tof | conversion | uae,2026-03-01 00:00:00,united kingdom,39.0,0.0,23.134115,0.0,0.0,0.0,0.0,593.1824358974359,-1.0
growify | tof | messaging | uae,2026-11-01 00:00:00,united states,44.0,1.0,7472.990000000001,0.0,0.0,0.022727272727272728,7472.990000000001,169840.68181818182,-1.0
growify | retarget | messaging | us+can,2026-02-03 00:00:00,united states,481.0,19.0,500.01,0.0,0.0,0.0395010395010395,26.316315789473684,1039.5218295218297,-1.0
growify | tof | conversion | uae,2026-12-02 00:00:00,united kingdom,1350.0,84.0,0.0,0.0,0.0,0.06222222222222222,0.0,0.0,0.0
growify | tof | traffic-lpv | uae,2026-04-02 00:00:00,saudi arabia,1063.0,-102.0,306.5,0.0,0.0,-0.09595484477892756,0.0,288.33490122295393,-1.0
growify | tof | conversion | india,2026-12-03 00:00:00,india,146740.0,43.0,0.0,0.0,0.0,0.0002930353005315524,0.0,0.0,0.0
growify | tof | conversion | uae,2026-10-02 00:00:00,saudi arabia,9228.0,87500.0,-1575.79,0.0,0.0,9.48201127004768,-0.01800902857142857,-170.7618118768964,0.0
growify | tof | conversion | uae,2026-12-01 00:00:00,unknown_country,660.0,1900.0,655.382705,0.0,0.0,2.878787878787879,0.3449382657894737,993.0040984848484,-1.0
growify | tof | traffic | india,2026-04-03 00:00:00,india,-95.0,7.0,16.1,0.0,0.0,-0.07368421052631578,2.3000000000000003,0.0,-1.0
growify | tof | conversion | india,2026-11-02 00:00:00,india,1144.0,59.0,1234.76,0.0,0.0,0.051573426573426576,20.92813559322034,1079.3356643356644,-1.0
growify | tof | conversion | us,2026-07-03 00:00:00,united states,875.0,-52.0,1299.86,0.0,0.0,-0.05942857142857143,0.0,1485.5542857142857,-1.0
growify | mof + bof | conversion | india,2026-05-01 00:00:00,india,4584.0,189.0,2291.7,0.0,1227930.0,0.0412303664921466,12.125396825396825,499.93455497382195,534.8162063097265
growify | retarget | messaging | us+can,2026-12-03 00:00:00,canada,276.0,12.0,225.43,0.0,0.0,0.043478260869565216,18.785833333333333,816.7753623188406,-1.0
growify | tof | traffic-thruplay | india,2026-08-02 00:00:00,india,14.0,0.0,0.07,0.0,0.0,0.0,0.0,5.0,-1.0
growify | tof | traffic-lpv | us,2026-11-03 00:00:00,united states,49.0,4.0,33.11,0.0,0.0,0.08163265306122448,8.2775,675.7142857142857,-1.0
growify | tof | messaging | uae,2026-05-01 00:00:00,united states,201.0,10.0,226.44,0.0,0.0,0.04975124378109453,22.644,1126.5671641791043,-1.0
unknown_campaign,2026-12-01 00:00:00,india,19727.0,229.0,0.0,0.0,0.0,0.011608455416434328,0.0,0.0,0.0
growify | tof | conversion | india,2026-05-03 00:00:00,india,37410.0,0.0,188.83,0.0,0.0,0.0,0.0,5.047580860732425,-1.0
growify | tof | conversion | india,2026-06-03 00:00:00,india,41748.0,817.0,2289.59,0.0,0.0,0.01956979975088627,2.802435740514076,54.84310625658714,-1.0
growify | tof | messaging | uae,2026-10-02 00:00:00,united states,1062.0,53.0,1630.12,0.0,0.0,0.04990583804143126,30.75698113207547,1534.9529190207156,-1.0
growify | tof | conversion | india,2026-03-03 00:00:00,india,908.0,43.0,917.3,0.0,0.0,0.0473568281938326,21.332558139534882,1010.2422907488985,-1.0
growify | tof | traffic-lpv | uae,2026-08-02 00:00:00,saudi arabia,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
growify | tof | conversion | uae,2026-01-03 00:00:00,united arab emirates,7065.0,95.0,1959.106816,0.0,0.0,0.013446567586694975,20.622177010526315,277.29749695682943,-1.0
growify | tof | conversion | uae,2026-06-02 00:00:00,qatar,0.0,0.0,221.02,0.0,0.0,,0.0,0.0,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-01-01 00:00:00,canada,380.0,0.0,258.54,0.0,0.0,0.0,0.0,680.3684210526317,-1.0
growify | tof | traffic-thruplay | india,2026-12-01 00:00:00,india,4.0,0.0,0.02,0.0,0.0,0.0,0.0,5.0,-1.0
growify | mof + bof | conversion | india,2026-10-03 00:00:00,india,3774.0,155.0,0.0,1.0,6990.0,0.04107048224695284,0.0,0.0,0.0
growify | bof | conversion | india,2026-08-03 00:00:00,india,8610.0,352.0,4810.94,1.0,10620.0,0.04088269454123113,13.66744318181818,558.7619047619047,1.207468810669017
growify | tof | conversion | us,2026-08-02 00:00:00,united states,523740.0,204.0,957413.99,0.0,0.0,0.0003895062435559629,4693.205833333333,1828.032974376599,-1.0
growify | retarget | messaging | us+can,2026-05-02 00:00:00,united states,178.0,6.0,29139.98,0.0,0.0,0.033707865168539325,4856.663333333333,163707.75280898876,-1.0
growify | tof | conversion | us+can,2026-04-01 00:00:00,canada,149350.0,54.0,752.06,0.0,0.0,0.0003615667894208236,13.927037037037037,5.03555406762638,-1.0
unknown_campaign,2026-03-03 00:00:00,united states,538.0,22.0,922.25,0.0,0.0,0.040892193308550186,41.92045454545455,1714.2193308550186,-1.0
growify | tof | messaging | uae,2026-03-02 00:00:00,united states,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | tof | conversion | india,2026-01-01 00:00:00,india,88.0,3.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.0,0.0
growify | tof | conversion | us,2026-05-02 00:00:00,united states,2704.0,162.0,4580.17,0.0,0.0,0.059911242603550297,28.272654320987655,1693.849852071006,-1.0
growify | tof | conversion | india,2026-06-03 00:00:00,india,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | tof | conversion | india,2026-01-02 00:00:00,india,17465.0,-1592.0,1056.23,0.0,0.0,-0.0911537360435156,0.0,60.476953907815634,-1.0
unknown_campaign,2026-04-03 00:00:00,india,0.0,3.0,231.23,0.0,0.0,0.0,77.07666666666667,0.0,-1.0
growify | tof | conversion | us+can,2026-05-03 00:00:00,canada,241135.0,67.0,2084.46,0.0,0.0,0.0002778526551516785,31.11134328358209,8.644369336678626,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-10-01 00:00:00,canada,30.0,1.0,5692.700000000001,0.0,0.0,0.03333333333333333,5692.700000000001,189756.6666666667,-1.0
growify | 23rd sept | tof | abo | sales,2026-11-01 00:00:00,unknown_country,5104.0,300.0,0.0,1.0,2164158.0,0.05877742946708464,0.0,0.0,0.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-03-01 00:00:00,united kingdom,208.0,-11.0,125.059598,0.0,0.0,-0.052884615384615384,0.0,601.2480673076923,-1.0
growify | tof | conversion | india,2026-03-02 00:00:00,india,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | tof | messaging | uae,2026-07-03 00:00:00,unknown_country,110635.0,18.0,338.6,0.0,0.0,0.00016269715731911239,18.811111111111114,3.0605143037917477,-1.0
growify | tof | traffic-lpv | us,2026-01-03 00:00:00,united states,412.0,76.0,-292.98,0.0,0.0,0.18446601941747573,-3.8550000000000004,-711.1165048543689,0.0
growify | tof | conversion | uae,2026-01-01 00:00:00,united kingdom,1268.0,39.0,102494.27,0.0,0.0,0.030757097791798107,2628.0582051282054,80831.44321766563,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-08-01 00:00:00,canada,204.0,7.0,170.016089,0.0,0.0,0.03431372549019608,24.288012714285713,833.4122009803922,-1.0
unknown_campaign,2026-01-02 00:00:00,canada,114.0,-200.0,8773.1,0.0,0.0,-1.7543859649122806,0.0,76957.01754385965,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-11-01 00:00:00,united kingdom,43.0,5.0,62.9,0.0,0.0,0.11627906976744186,12.58,1462.7906976744184,-1.0
growify | tof | conversion | india,2026-02-02 00:00:00,india,4684.0,430.0,432.54,0.0,0.0,0.09180187873612297,1.0059069767441862,92.34415029888984,-1.0
growify | tof | traffic-lpv | us,2026-01-02 00:00:00,united states,0.0,13.0,51.3,0.0,0.0,0.0,3.946153846153846,0.0,-1.0
growify | tof | traffic-lpv | us,2026-12-02 00:00:00,united states,95.0,7.0,34.7,0.0,0.0,0.07368421052631578,4.957142857142857,365.2631578947368,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-02-01 00:00:00,united states,639.0,33.0,1014.47,0.0,0.0,0.051643192488262914,30.741515151515152,1587.5899843505479,-1.0
growify | tof | brand awareness | india,2026-06-03 00:00:00,india,390.0,21.0,26.27,0.0,0.0,0.05384615384615385,1.250952380952381,67.35897435897435,-1.0
growify | tof | conversion | us,2026-12-03 00:00:00,united states,1082.0,62.0,0.0,0.0,0.0,0.05730129390018484,0.0,0.0,0.0
growify | mof + bof | conversion | india,2026-03-01 00:00:00,india,4155.0,192.0,2135.55,0.0,0.0,0.046209386281588445,11.12265625,513.9711191335741,-1.0
growify | tof | messaging | uae,2026-04-02 00:00:00,united states,169.0,1.0,233.98,0.0,0.0,0.005917159763313609,233.98,1384.4970414201184,-1.0
growify | tof | conversion | india,2026-05-01 00:00:00,unknown_country,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | tof | conversion | india,2026-06-02 00:00:00,india,12159.0,-1000.0,830.83,0.0,0.0,-0.08224360555966774,0.0,68.33045480713875,-1.0
growify | 23rd sept | tof | abo | sales,2026-03-01 00:00:00,india,5057.0,27900.0,4265.64,3.0,36784.0,5.5171050029661854,0.15289032258064517,843.5119636147914,7.623324987575135
growify | tof | traffic-lpv | us,2026-03-02 00:00:00,united states,221.0,51.0,136.4,0.0,0.0,0.23076923076923078,2.674509803921569,617.1945701357466,-1.0
growify | tof | messaging | uae,2026-11-02 00:00:00,united states,-1164.0,36.0,2006.56,0.0,0.0,-0.030927835051546393,55.73777777777778,0.0,-1.0
growify | tof | conversion | uae,2026-08-02 00:00:00,united kingdom,1373.0,52.0,1136.95,0.0,0.0,0.037873270211216316,21.864423076923078,828.0772032046614,-1.0
growify | tof | conversion | uae,2026-08-01 00:00:00,united kingdom,355.0,-10.0,403.69,0.0,0.0,-0.028169014084507043,0.0,1137.1549295774648,-1.0
growify | tof | traffic-thruplay | india,2026-08-03 00:00:00,india,42.0,0.0,0.25,0.0,0.0,0.0,0.0,5.952380952380952,-1.0
growify | tof | messaging | uae,2026-06-02 00:00:00,united states,1285.0,43.0,2175.72,0.0,0.0,0.03346303501945525,50.598139534883714,1693.1673151750972,-1.0
growify | tof | conversion | india,2026-05-02 00:00:00,india,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | tof | messaging | uae,2026-01-02 00:00:00,united states,431.0,8.0,550.32,0.0,0.0,0.018561484918793503,68.79,1276.8445475638052,-1.0
unknown_campaign,2026-06-02 00:00:00,india,9350.0,208.0,-2891.57,2.0,21840.0,0.022245989304812835,-13.901778846153848,-309.2588235294118,0.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-10-01 00:00:00,united kingdom,4.0,0.0,17.7,0.0,0.0,0.0,0.0,4425.0,-1.0
growify | tof | traffic-lpv | uae,2026-06-03 00:00:00,united arab emirates,860.0,51.0,107.33,0.0,0.0,0.05930232558139535,2.1045098039215686,124.80232558139534,-1.0
growify | tof | traffic-lpv | uae,2026-11-02 00:00:00,united arab emirates,51.0,0.0,1517.5500000000002,0.0,0.0,0.0,0.0,29755.882352941182,-1.0
growify | tof | traffic-lpv | us,2026-06-03 00:00:00,united states,3.0,0.0,1.33,0.0,0.0,0.0,0.0,443.33333333333337,-1.0
growify | 2nd december | abo | sale,2026-02-02 00:00:00,india,2.0,0.0,0.21,0.0,0.0,0.0,0.0,105.0,-1.0
growify | tof | conversion | uae,2026-06-02 00:00:00,united arab emirates,666.0,27.0,712.25,0.0,0.0,0.04054054054054054,26.37962962962963,1069.4444444444443,-1.0
growify | tof | conversion | uae,2026-07-03 00:00:00,saudi arabia,1874.0,2200.0,945.324479,0.0,0.0,1.1739594450373532,0.429692945,504.4420912486659,-1.0
unknown_campaign,2026-10-03 00:00:00,india,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-03-01 00:00:00,united states,646.0,32.0,0.0,0.0,0.0,0.04953560371517028,0.0,0.0,0.0
growify | retarget | messaging | us+can,2026-03-01 00:00:00,canada,177.0,7.0,90.59,0.0,0.0,0.03954802259887006,12.941428571428572,511.8079096045198,-1.0
growify | tof | conversion | india,2026-02-03 00:00:00,india,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | tof | conversion | india,2026-08-03 00:00:00,india,12.0,0.0,0.15,0.0,0.0,0.0,0.0,12.499999999999998,-1.0
growify | 3rd feb | tof | cpr | sales | new cohorts,2026-11-02 00:00:00,india,196.0,7.0,131.759999,0.0,0.0,0.03571428571428571,18.822857,672.2448928571429,-1.0
growify | tof | messaging | uae,2026-07-01 00:00:00,canada,18705.0,6.0,12254.298696,0.0,0.0,0.00032076984763432237,2042.383116,655.1349209302325,-1.0
growify | tof | conversion | uae,2026-04-03 00:00:00,saudi arabia,1008.0,24.0,711.830626,82.0,105000.0,0.023809523809523808,29.65960941666667,706.1811765873016,146.5069997901439
growify | tof | conversion | us,2026-01-03 00:00:00,united states,65.0,3.0,74.73,0.0,0.0,0.046153846153846156,24.91,1149.6923076923078,-1.0
unknown_campaign,2026-11-01 00:00:00,united kingdom,199.0,10.0,175.92,0.0,0.0,0.05025125628140704,17.592,884.0201005025125,-1.0
growify | tof | messaging | uae,2026-01-03 00:00:00,united states,316.0,0.0,439.1,0.0,0.0,0.0,0.0,1389.5569620253166,-1.0
growify | tof | messaging | uae,2026-05-03 00:00:00,united states,207.0,6.0,321.81,0.0,0.0,0.028985507246376812,53.635,1554.6376811594203,-1.0
growify | tof | messaging | uae,2026-07-03 00:00:00,united states,430.0,8.0,-599.61,0.0,0.0,0.018604651162790697,-74.95125,-1394.4418604651164,0.0
growify | tof | messaging | uae,2026-12-02 00:00:00,united states,1112.0,50.0,1945.48,0.0,0.0,0.044964028776978415,38.9096,1749.5323741007194,-1.0
growify | tof | traffic-lpv | us,2026-03-02 00:00:00,united states,81345.0,122.0,353.95,0.0,0.0,0.0014997848669248263,2.9012295081967214,4.351220111869199,-1.0
growify | tof | messaging | uae,2026-07-02 00:00:00,united states,554.0,20.0,675.83,0.0,0.0,0.036101083032490974,33.7915,1219.9097472924188,-1.0
growify | tof | conversion | us,2026-10-03 00:00:00,united states,2036.0,35000.0,1583.96,0.0,0.0,17.190569744597248,0.045256,777.9764243614932,-1.0
growify | mof + bof | engagemnet | intl,2026-11-03 00:00:00,australia,69.0,3.0,18310.26,0.0,0.0,0.043478260869565216,6103.419999999999,265366.0869565217,-1.0
growify | tof | conversion | us,2026-09-01 00:00:00,united states,1231.0,-9500.0,-1706.77,0.0,0.0,-7.717303005686434,0.0,-1386.4906580016248,0.0
growify | tof | conversion | us,2026-12-01 00:00:00,united states,1372.0,115.0,1889.14,0.0,0.0,0.08381924198250729,16.427304347826087,1376.924198250729,-1.0
growify | tof | conversion | uae,2026-06-01 00:00:00,saudi arabia,286.0,0.0,161941.46,0.0,0.0,0.0,0.0,566228.881118881,-1.0
growify | tof | conversion | uae,2026-03-02 00:00:00,united arab emirates,446.0,12.0,851.921574,0.0,0.0,0.026905829596412557,70.9934645,1910.138058295964,-1.0
growify | tof | conversion | can,2026-09-03 00:00:00,unknown_country,3951.0,191.0,3047.45,0.0,0.0,0.048342191850164515,15.95523560209424,771.3110604910148,-1.0
growify | retarget | messaging | us+can,2026-04-03 00:00:00,united states,331.0,16.0,427.82,0.0,0.0,0.04833836858006042,26.73875,1292.5075528700906,-1.0
growify | tof | conversion | india,2026-04-03 00:00:00,india,89.0,7.0,92.82,0.0,0.0,0.07865168539325842,13.26,1042.9213483146068,-1.0
growify | tof | conversion | india,2026-04-02 00:00:00,india,4819.0,166.0,1684.66,3.0,5175240.0,0.03444698070139033,10.14855421686747,349.5870512554472,3070.9789156268916
growify | retarget | messaging | us+can,2026-09-01 00:00:00,united states,23.0,0.0,22.18,0.0,0.0,0.0,0.0,964.3478260869565,-1.0
growify | mof + bof | conversion | india,2026-12-01 00:00:00,india,1714.0,75.0,133914.35,0.0,0.0,0.043757292882147025,1785.5246666666667,78129.72578763128,-1.0
growify | tof | brand awareness | india,2026-07-03 00:00:00,india,0.0,-3.0,898.45,0.0,0.0,0.0,0.0,0.0,-1.0
growify | tof | conversion | us,2026-06-02 00:00:00,united states,2883.0,178.0,5304.15,1.0,79500.0,0.061741241762053416,29.798595505617975,1839.802289281998,13.98826390656373
growify | tof | traffic-lpv | us,2026-12-01 00:00:00,united states,28420.0,39.0,110.45,0.0,0.0,0.0013722730471498945,2.832051282051282,3.886347642505278,-1.0
growify | retarget | messaging | us+can,2026-01-02 00:00:00,united states,185.0,0.0,250.54,0.0,0.0,0.0,0.0,1354.2702702702702,-1.0
unknown_campaign,2026-02-03 00:00:00,india,28047.0,68.0,181.66,0.0,0.0,0.002424501729240204,2.671470588235294,6.476985060790815,-1.0
growify | retarget | messaging | us+can,2026-09-02 00:00:00,canada,668.0,31.0,514.23,0.0,0.0,0.04640718562874251,16.588064516129034,769.805389221557,-1.0
growify | tof | traffic-lpv | uae,2026-10-02 00:00:00,united arab emirates,0.0,19.0,48.78,0.0,0.0,0.0,2.5673684210526315,0.0,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-04-01 00:00:00,united states,0.0,11.0,275.4,0.0,0.0,0.0,25.036363636363635,0.0,-1.0
growify | tof | traffic-lpv | us,2026-10-02 00:00:00,united states,458.0,6800.0,286.65,0.0,0.0,14.847161572052402,0.04215441176470588,625.8733624454148,-1.0
growify | tof | conversion | us,2026-07-02 00:00:00,united states,829.0,0.0,1585.15,0.0,0.0,0.0,0.0,1912.1230398069963,-1.0
growify | tof | conversion | india,2026-01-03 00:00:00,india,736.0,40.0,1298.05,0.0,0.0,0.05434782608695652,32.45125,1763.6548913043478,-1.0
growify | 24th jan 26 | tof | sales | india,2026-03-02 00:00:00,india,0.0,1.0,242.87,0.0,0.0,0.0,242.87,0.0,-1.0
unknown_campaign,2026-04-01 00:00:00,canada,1077.0,43.0,559.278175,0.0,0.0,0.039925719591457756,13.006469186046512,519.2926415970288,-1.0
growify | tof | conversion | uae,2026-04-03 00:00:00,saudi arabia,3227.0,207.0,543.059724,0.0,0.0,0.0641462658816238,2.6234769275362315,168.2862485280446,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-07-01 00:00:00,united kingdom,6.0,0.0,5.91,0.0,0.0,0.0,0.0,985.0,-1.0
growify | tof | conversion | india,2026-08-03 00:00:00,india,0.0,1576.0,2613.95,0.0,0.0,0.0,1.6585977157360405,0.0,-1.0
growify | retarget | messaging | us+can,2026-04-02 00:00:00,canada,262.0,12.0,171.97,0.0,0.0,0.04580152671755725,14.330833333333333,656.3740458015267,-1.0
growify | tof | conversion | uae,2026-10-02 00:00:00,united kingdom,612.0,14.0,546.88,0.0,0.0,0.02287581699346405,39.06285714285714,893.59477124183,-1.0
growify | tof | messaging | uae,2026-03-03 00:00:00,united states,114.0,3.0,202.22,0.0,0.0,0.02631578947368421,67.40666666666667,1773.859649122807,-1.0
growify | tof | conversion | india,2026-10-01 00:00:00,india,30195.0,428.0,809.11,0.0,0.0,0.014174532207319093,1.890443925233645,26.79615830435503,-1.0
growify | tof | conversion | india,2026-02-01 00:00:00,india,12532.0,14100.0,-208.07,0.0,0.0,1.1251196935844239,-0.014756737588652482,-16.60309607405043,0.0
growify | tof | traffic-lpv | us,2026-05-02 00:00:00,united states,452.0,70.0,296.28,0.0,0.0,0.15486725663716813,4.232571428571428,655.4867256637168,-1.0
growify | tof | conversion | india,2026-02-03 00:00:00,india,1300.0,59.0,225248.21,0.0,0.0,0.045384615384615384,3817.7662711864405,173267.85384615383,-1.0
growify | tof | messaging | uae,2026-03-03 00:00:00,united states,250.0,4.0,345.02,0.0,0.0,0.016,86.255,1380.08,-1.0
growify | mof + bof | conversion | india,2026-12-01 00:00:00,unknown_country,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
growify | tof | traffic-lpv | us,2026-10-01 00:00:00,unknown_country,556.0,-101.0,0.0,0.0,0.0,-0.18165467625899281,0.0,0.0,0.0
